combined_datetime,temperature,feels_like,dew,humidity,precip,wind_gust,wind_speed,wind_direction,sea_level_pressure,cloud_cover,visibility,solar_radiation,solar_energy,uv_index,start_hour,Nitrogen Dioxide (Parts Per Million),Nitric Oxide (Parts Per Million),Particulate Matter 10 (Micrograms/Cubic Meter),Particulate Matter 2.5 (Micrograms/Cubic Meter),Carbon Monooxide (Parts Per Million),Ozone (Parts Per Million),Sulphur Dioxide (Parts Per Million),day_of_week,month,day_of_year
2022-07-06 10:00:00,79.1,79.1,47.4,32.85,0,13.9,12,242,1013.1,0,11.6,753,2.7,8,10,0.0031,0.0014,5,0,0.0733,298.947174,0.00000389268598,2,7,187
2022-07-06 11:00:00,81.8,80.1,43.3,25.75,0,12.1,17.4,258,1012.9,0,11.6,865,3.1,9,11,0.0023,0.0004,6,3,0.0244,299.180054,0.00000387107548,2,7,187
2022-07-06 12:00:00,84.9,81.9,39.7,20.31,0,24.7,15.2,231,1012.6,0,10.6,803,2.9,8,12,0.0026,0.0005,16,3,0.0141,299.426697,0.00000378520349,2,7,187
2022-07-06 13:00:00,87.6,84.1,40.9,19.53,0,23.1,14.3,228,1012.1,0.8,11.1,743,2.7,7,13,0.0023,0.0004,29,1,0.0041,299.699493,0.0000037069301,2,7,187
2022-07-06 14:00:00,88.1,84.6,41.3,19.4,0,16.6,20.8,304,1011.4,0.8,11.1,737,2.7,7,14,0.0036,0.0029,48,8,0.0067,299.954193,0.00000367119605,2,7,187
2022-07-06 15:00:00,89.1,85.5,42.1,19.47,0,31.6,22.3,231,1011.1,0.8,11.1,675,2.4,7,15,0.004,0.0011,25,5,0.0321,300.017944,0.00000362551236,2,7,187
2022-07-06 16:00:00,89.1,85.5,42.2,19.51,0,31.9,22.6,244,1010.9,0,11.1,557,2,6,16,0.0026,0.0004,7,2,0.036,299.963409,0.00000361231196,2,7,187
2022-07-06 17:00:00,87.3,84,42.5,20.9,0,35.6,22.3,236,1010.9,0,10.6,484,1.7,5,17,0.003,0.0005,18,4,0.0259,299.919434,0.00000363591835,2,7,187
2022-07-06 18:00:00,85,82.3,44.4,24.24,0,33.2,21.1,232,1010.8,0,11.1,337,1.2,3,18,0.0032,0.0001,7,3,0.0377,299.858582,0.0000036637839,2,7,187
2022-07-06 19:00:00,82.5,80.7,45.8,27.62,0,22.8,19.9,234,1011.1,0,11.1,133,0.5,1,19,0.0041,0.0001,20,5,0.0243,299.766174,0.0000037111447,2,7,187
2022-07-06 20:00:00,78.6,78.6,49.3,35.8,0,27.7,18.3,246,1011.4,0,11.1,18,0.1,0,20,0.0074,0.0045,24,4,-0.0084,299.631165,0.0000037832549,2,7,187
2022-07-06 21:00:00,74.8,74.8,47.8,38.5,0,21.3,15.2,243,1011.6,0,10.8,0,0,0,21,0.0048,0.0003,8,3,-0.0046,299.400726,0.00000383737961,2,7,187
2022-07-06 22:00:00,73.9,73.9,48.6,40.89,0,20.4,14.5,249,1012.2,0,10.8,0,0,0,22,0.0061333333333333,0.0014,10,4,0.0707,299.111328,0.00000387166483,2,7,187
2022-07-06 23:00:00,71.5,71.5,46,40.15,0,18.3,13.7,274,1012.2,0,9.9,0,0,0,23,0.0028,0.0001,10,3,0.0912,298.824554,0.00000388070703,2,7,187
2022-07-07 00:00:00,70.9,70.9,43,36.56,0,15.2,11.3,264,1012.3,0,9.9,0,0,0,0,0.0056,0.0021,20,4,0.0834,298.576965,0.00000384553459,3,7,188
2022-07-07 01:00:00,67.6,67.6,45.4,44.81,0,13,7.7,274,1012.3,0,9.9,0,0,0,1,0.0042,0.0003,19,6,0.0732,298.375671,0.0000038042806,3,7,188
2022-07-07 02:00:00,68.4,68.4,45.9,44.36,0,12.5,9.8,225,1012.3,0,9.9,0,0,0,2,0.0108,0.0015,26,5,0.0819,298.220703,0.0000037795146,3,7,188
2022-07-07 03:00:00,67.6,67.6,51.2,55.8,0,11.2,12.5,276,1012.3,0,9.9,0,0,0,3,0.0111,0.0018,23,4,0.0939,298.188232,0.00000373381613,3,7,188
2022-07-07 04:00:00,66.8,66.8,51.3,57.44,0,9.6,10.5,249,1012.6,0,9.9,0,0,0,4,0.0154,0.0015,40,7,0.1309,298.253662,0.0000037003058,3,7,188
2022-07-07 05:00:00,64.8,64.8,49.8,58.31,0,4.7,4.4,239,1013.2,0,9.9,0,0,0,5,0.0179,0.0035,74,11,0.1943,298.366547,0.00000370228395,3,7,188
2022-07-07 06:00:00,62.9,62.9,48.9,60.26,0,6,1.9,70,1013.7,0,11.6,7,0,0,6,0.0136,0.0034,45,8,0.3283,298.520508,0.00000369461554,3,7,188
2022-07-07 07:00:00,65.6,65.6,51.2,59.76,0,5.4,4.8,95,1014,0,11.6,48,0.2,0,7,0.0105,0.0039,38,8,0.1515,298.674805,0.00000369189979,3,7,188
2022-07-07 08:00:00,72.7,72.7,51.2,46.84,0,4.5,2.2,78,1014.3,0,11.3,206,0.7,2,8,0.0048,0.001,26,6,0.128,298.797668,0.00000370922089,3,7,188
2022-07-07 09:00:00,77.4,77.4,48.9,36.79,0,5.6,1.9,360,1014.7,0,11.3,462,1.7,5,9,0.0038,0.0007,18,4,0.0879,298.98468,0.0000037002178,3,7,188
2022-07-07 10:00:00,82.4,80.4,42.2,24.17,0,16.1,7.5,285,1014.1,0,11.3,756,2.7,8,10,0.0032,0.0005,21,7,0.0746,299.223969,0.00000369837312,3,7,188
2022-07-07 11:00:00,86.6,83.4,42.1,21.01,0,5.8,3.6,240,1014,0,11.3,876,3.2,9,11,0.0031,0.0005,19,5,0.0696,299.440674,0.00000372475051,3,7,188
2022-07-07 12:00:00,89.6,85.8,40.4,17.98,0,9.4,5,150,1013.7,0,11.3,813,2.9,8,12,0.0024,0.0002,18,5,0.0904,299.64801,0.0000037220077,3,7,188
2022-07-07 13:00:00,93.4,88.9,33.7,12.2,0,24.2,13.1,225,1013.2,0,11.3,756,2.7,8,13,0.0041,0.0021,26,5,0.0777,299.861237,0.00000372937302,3,7,188
2022-07-07 14:00:00,95.6,90.8,32.3,10.81,0,24.6,16.1,250,1012.7,0,11.3,745,2.7,7,14,0.0045,0.001,57,4,0.0779,300.074677,0.00000375495597,3,7,188
2022-07-07 15:00:00,96.5,91.6,34.2,11.34,0,30.9,21.2,253,1012.3,0,11.3,678,2.4,7,15,0.003,0.0005,37,4,0.0862,300.18457,0.00000374160163,3,7,188
2022-07-07 16:00:00,95.5,90.7,33.7,11.48,0,32.5,22.2,233,1012.1,0,11.3,558,2,6,16,0.0032,0.0004,21,3,0.1002,300.180908,0.00000372170985,3,7,188
2022-07-07 17:00:00,95,90.3,32.1,10.9,0,32.4,19.1,237,1012,0,11.3,489,1.8,5,17,0.0025,0.0006,16,4,0.1014,300.107422,0.00000371253714,3,7,188
2022-07-07 18:00:00,92.6,88.2,33.3,12.34,0,28.8,19.8,237,1011.8,0,11.3,340,1.2,3,18,0.0034,0.0004,21,5,0.1099,299.970184,0.00000367354914,3,7,188
2022-07-07 19:00:00,90,86.1,38.8,16.64,0,27.7,15.3,259,1011.9,0,11.3,133,0.5,1,19,0.0033,0.0003,20,5,0.1274,299.824219,0.00000364496555,3,7,188
2022-07-07 20:00:00,85.3,82.5,43.2,22.9,0,19.9,19.9,316,1012.1,0,11.3,19,0.1,0,20,0.0042,0.0004,14,6,0.1271,299.728943,0.00000366012478,3,7,188
2022-07-07 21:00:00,82.2,80.3,44.4,26.56,0,15.7,12.9,279,1012.9,0,11.3,0,0,0,21,0.0037,0.0001,13,5,0.1168,299.640778,0.00000366326799,3,7,188
2022-07-07 22:00:00,80.3,78.9,39.6,23.39,0,20.6,11.3,290,1013.3,0,11.3,0,0,0,22,0.0061333333333333,0.0014,21,5,0.1257,299.549927,0.00000368085307,3,7,188
2022-07-07 23:00:00,75.8,75.8,40.1,27.68,0,15.4,4.3,278,1013.8,0,9.9,0,0,0,23,0.0044,0.0002,27,4,0.1176,299.494263,0.00000372396107,3,7,188
2022-07-08 00:00:00,75.7,75.7,41.1,28.91,0,15.4,8.2,288,1013.9,0,9.9,0,0,0,0,0.0035,0.0003,12,5,0.138,299.451447,0.00000374806723,4,7,189
2022-07-08 01:00:00,73.1,73.1,40.4,30.72,0,14.3,5.7,291,1013.9,0,9.9,0,0,0,1,0.0056,0.0006,26,8,0.1128,299.42334,0.00000376169601,4,7,189
2022-07-08 02:00:00,70.1,70.1,39.8,33.13,0,14.5,7,277,1013.8,0,9.9,0,0,0,2,0.0062,0.0009,18,7,0.1197,299.407928,0.00000377844844,4,7,189
2022-07-08 03:00:00,72.3,72.3,41.4,32.84,0,11.6,7.6,218,1013.7,0,9.9,0,0,0,3,0.0051,0.0004,17,6,0.1126,299.422607,0.00000375906257,4,7,189
2022-07-08 04:00:00,70.8,70.8,43.5,37.32,0,8.1,9.6,215,1013.9,0,9.9,0,0,0,4,0.0068,0.001,28,7,0.1674,299.488892,0.0000037278287,4,7,189
2022-07-08 05:00:00,67.4,67.4,42.4,40.19,0,6,8.9,236,1014.1,0,9.9,0,0,0,5,0.0126,0.0016,32,8,0.2127,299.612213,0.00000371740748,4,7,189
2022-07-08 06:00:00,65.5,65.5,44.6,46.62,0,2.2,4.1,264,1014.6,0.8,11.3,7,0,0,6,0.0163,0.0051,49,9,0.2786,299.75531,0.00000369190479,4,7,189
2022-07-08 07:00:00,69.5,69.5,44.9,41.24,0,0.9,5,286,1015,1.5,11.3,42,0.2,0,7,0.011,0.0032,57,8,0.1696,299.867035,0.0000036880499,4,7,189
2022-07-08 08:00:00,76.4,76.4,46.6,34.87,0,7.4,4,143,1015.4,1.5,11.3,201,0.7,2,8,0.0067,0.0018,30,6,0.2273,299.946167,0.00000372390832,4,7,189
2022-07-08 09:00:00,82.7,80.5,41.9,23.73,0,5.6,1.4,59,1015.3,1.5,11.3,450,1.6,5,9,0.0036,0.0006,26,6,0.1895,300.085083,0.00000373641501,4,7,189
2022-07-08 10:00:00,88.3,84.6,36.9,16.29,0,6,7,179,1014.9,1.5,11.3,741,2.7,7,10,0.002,0.0004,20,5,0.1657,300.256378,0.00000374391539,4,7,189
2022-07-08 11:00:00,91.9,87.7,37.7,15.02,0,8.9,9,289,1014.9,0.8,11.3,878,3.2,9,11,0.0041,0.0032,19,5,0.1607,300.42453,0.00000376290382,4,7,189
2022-07-08 12:00:00,94.1,89.8,38.9,14.7,0,21.9,12.8,223,1014.7,0.8,11.3,804,2.9,8,12,0.0028,0.0005,23,5,0.133,300.616791,0.00000372616614,4,7,189
2022-07-08 13:00:00,94.2,89.9,39.7,15.11,0,24.2,13,234,1014.6,1.5,11.1,754,2.7,8,13,0.0028,0.0004,25,9,0.1094,300.813843,0.00000369404006,4,7,189
2022-07-08 14:00:00,95.7,91.4,40.6,14.94,0,30.7,23,250,1014.5,1.5,11.1,744,2.7,7,14,0.003,0.0003,33,6,0.1254,301.012787,0.0000036939075,4,7,189
2022-07-08 15:00:00,96.3,92,42.2,15.58,0,32.3,19.9,238,1014.1,1.5,11.1,681,2.5,7,15,0.0037,0.0011,30,6,0.1269,301.144562,0.00000363608183,4,7,189
2022-07-08 16:00:00,95.8,91.5,41.4,15.42,0,30.4,21.2,233,1013.6,1.5,11.1,549,2,5,16,0.0032,0.0005,31,8,0.1093,301.211365,0.00000358677289,4,7,189
2022-07-08 17:00:00,95,90.7,40.5,15.21,0,33.1,21.9,306,1013.5,1.5,11.1,487,1.8,5,17,0.0038,0.0005,38,12,0.1193,301.237427,0.00000358369084,4,7,189
2022-07-08 18:00:00,92.6,88.7,42.9,17.94,0,30.7,20.9,239,1013.6,1.5,11.1,333,1.2,3,18,0.0026,0.0001,20,7,0.1204,301.219971,0.00000354742269,4,7,189
2022-07-08 19:00:00,88.8,85.3,44.3,21.4,0,31,20,253,1014.3,0.4,10.5,129,0.5,1,19,0.0029,0.0002,21,4,0.106,301.199158,0.00000353855444,4,7,189
2022-07-08 20:00:00,84.2,81.6,41.6,22.3,0,21,16.1,258,1014.7,0.8,11.1,17,0.1,0,20,0.0061,0.0043,20,2,0.0409,301.196259,0.0000035909552,4,7,189
2022-07-08 21:00:00,80.5,79,39.2,22.98,0,23.3,13.5,238,1015.2,0.8,11.1,0,0,0,21,0.0048,0.0003,12,3,0.0128,301.121216,0.00000360425679,4,7,189
2022-07-08 22:00:00,77,77,39.4,25.87,0,15,9.9,250,1015.9,0.8,11.1,0,0,0,22,0.0061333333333333,0.0014,13,4,0.1208,300.990631,0.00000362741662,4,7,189
2022-07-08 23:00:00,75.7,75.7,41.2,29,0,15,11.9,244,1015.9,0,11.1,0,0,0,23,0.0021,0.0003,9,6,0.1478,300.864075,0.00000367283906,4,7,189
2022-07-09 00:00:00,75.8,75.8,40.7,28.33,0,17,11.7,221,1016.1,0,11.1,0,0,0,0,0.0038,0.002,9,4,0.1661,300.717773,0.00000364326456,5,7,190
2022-07-09 01:00:00,76.1,76.1,38.3,25.57,0,17.2,14.4,228,1016.1,0,11.1,0,0,0,1,0.0025,0.0004,9,6,0.147,300.558105,0.0000036232409,5,7,190
2022-07-09 02:00:00,74.8,74.8,37.4,25.76,0,16.1,11.3,226,1016.2,0,11.1,0,0,0,2,0.0033,0.0013,26,3,0.141,300.39093,0.00000363776485,5,7,190
2022-07-09 03:00:00,73.9,73.9,38.9,28.13,0,14.5,10.8,226,1016,0,11.1,0,0,0,3,0.0107,0.0018,18,6,0.1329,300.225616,0.00000357932458,5,7,190
2022-07-09 04:00:00,72.3,72.3,43,34.77,0,14.3,11.6,228,1016.2,0,11.1,0,0,0,4,0.0043,0.0003,21,8,0.157,300.065552,0.00000354836084,5,7,190
2022-07-09 05:00:00,70.1,70.1,43.9,38.81,0,14.3,9.4,247,1016.5,0,11.1,0,0,0,5,0.01,0.0023,21,6,0.1949,299.851654,0.00000358334364,5,7,190
2022-07-09 06:00:00,71.6,71.6,44.2,37.33,0,13.9,13,255,1017,0,11.1,7,0,0,6,0.0037,0.0005,20,7,0.2248,299.54895,0.00000356247892,5,7,190
2022-07-09 07:00:00,73.1,73.1,46.5,38.73,0,8.3,7.1,227,1017.7,0,10.6,48,0.2,0,7,0.0029,0.0003,22,5,0.2322,299.237579,0.00000352696838,5,7,190
2022-07-09 08:00:00,78.2,78.2,47.7,34.27,0,12.8,10.1,271,1018.2,0,11.1,202,0.7,2,8,0.0035,0.0009,24,6,0.1547,298.989288,0.00000349639072,5,7,190
2022-07-09 09:00:00,82.9,81,45.9,27.38,0,8.5,8.6,257,1018.3,0,11.1,456,1.6,5,9,0.0018,0.0003,26,7,0.117,298.981445,0.00000336089033,5,7,190
2022-07-09 10:00:00,86.2,83.3,44.8,23.58,0,17.2,8.6,273,1018.1,0,11.3,749,2.7,7,10,0.0028,0.0009,20,9,0.1183,299.126434,0.00000326447093,5,7,190
2022-07-09 11:00:00,88.9,85.3,43.5,20.65,0,8.7,11.1,269,1017.9,0,11.3,870,3.1,9,11,0.0018,0.0001,26,8,0.1154,299.26001,0.0000032719438,5,7,190
2022-07-09 12:00:00,91.8,87.8,42.4,18.11,0,18.3,7,277,1017.4,0,11.3,809,2.9,8,12,0.0017,0.0002,18,7,0.1054,299.377167,0.00000325470546,5,7,190
2022-07-09 13:00:00,93.8,89.6,40.6,15.85,0,18.3,11.4,288,1016.7,0,11.3,753,2.7,8,13,0.002,0.0003,18,6,0.1252,299.488617,0.00000324457028,5,7,190
2022-07-09 14:00:00,96.4,91.8,38.4,13.41,0,19.7,12.9,279,1016.1,0,11.3,743,2.7,7,14,0.0026,0,22,6,0.1034,299.570282,0.00000326060194,5,7,190
2022-07-09 15:00:00,97.4,93.2,43.1,15.66,0,23.1,15.2,247,1015.9,0,11.3,677,2.4,7,15,0.0025,0.0002,21,6,0.0861,299.502655,0.00000327020371,5,7,190
2022-07-09 16:00:00,96.8,92.4,41.9,15.19,0,23.9,14.6,238,1015.8,0,11.3,557,2,6,16,0.0027,0.0003,32,6,0.0603,299.381897,0.00000331606225,5,7,190
2022-07-09 17:00:00,95.1,90.9,42.9,16.68,0,17.4,18.2,291,1015.6,0,9.9,496,1.8,5,17,0.0022,0,23,5,0.0396,299.306854,0.00000341937357,5,7,190
2022-07-09 18:00:00,93.3,89.3,43.5,17.98,0,17.2,21.6,255,1015.3,0,9.9,337,1.2,3,18,0.0023,0.0001,17,7,0.0646,299.240143,0.00000349591073,5,7,190
2022-07-09 19:00:00,90.4,86.8,44.6,20.51,0,31.1,18.8,266,1015.5,0,9.9,134,0.5,1,19,0.0028,0.0001,18,5,0.0744,299.156708,0.00000355886732,5,7,190
2022-07-09 20:00:00,84.9,82.2,43.9,23.76,0,25.3,15.4,254,1016,0,9.9,18,0.1,0,20,0.0052,0.002,24,11,0.0672,299.072296,0.00000365980986,5,7,190
2022-07-09 21:00:00,81,79.7,44.9,28.05,0,21.9,11.3,234,1016.4,0,9.9,0,0,0,21,0.0064,0.0014,35,11,0.1709,299.036835,0.00000369996928,5,7,190
2022-07-09 22:00:00,78.5,78.5,44.7,30.18,0,14.8,10.6,232,1017,0,9.9,0,0,0,22,0.0061333333333333,0.0014,26,8,0.1772,299.03653,0.00000379629341,5,7,190
2022-07-09 23:00:00,77.4,77.4,44.7,31.32,0,11.9,9,236,1017.1,0,9.9,0,0,0,23,0.0026,0.0004,23,6,0.1752,299.045898,0.0000039630886,5,7,190
2022-07-10 00:00:00,76.4,76.4,46.3,34.36,0,11.9,11.2,258,1016.9,0,9.9,1,0,0,0,0.0019,0.0003,21,4,0.2047,299.051086,0.00000402004753,6,7,191
2022-07-10 01:00:00,74.7,74.7,47,37.4,0,13.4,11,248,1016.5,0,9.9,0,0,0,1,0.0019,0.0003,25,6,0.1719,299.040131,0.00000406165282,6,7,191
2022-07-10 02:00:00,75.3,75.3,47.7,37.71,0,16.3,11.4,267,1016.1,0,9.9,0,0,0,2,0.0024,0.0002,26,7,0.1868,299.009613,0.00000411147175,6,7,191
2022-07-10 03:00:00,73.1,73.1,48.4,41.62,0,15,12.1,261,1016.2,0,9.9,0,0,0,3,0.0028,0.0004,22,5,0.1685,298.95932,0.00000405721448,6,7,191
2022-07-10 04:00:00,70.3,70.3,46.7,42.9,0,9.4,11.5,217,1016.5,0,9.9,0,0,0,4,0.0041,0.0005,24,8,0.1981,298.882019,0.00000399305191,6,7,191
2022-07-10 05:00:00,68.5,68.5,45.5,43.48,0,10.1,12.2,221,1016.7,0,9.9,0,0,0,5,0.0043,0.0003,26,10,0.1881,298.799561,0.00000395900679,6,7,191
2022-07-10 06:00:00,68.3,68.3,46.2,45.02,0,5.6,6.9,253,1016.8,0,9.9,6,0,0,6,0.0035,0.0005,26,9,0.2331,298.736816,0.00000381980726,6,7,191
2022-07-10 07:00:00,72.1,72.1,45.9,39.19,0,4.3,6.1,4,1017.1,0,9.9,46,0.2,0,7,0.0024,0.0003,17,8,0.1759,298.685791,0.00000370381463,6,7,191
2022-07-10 08:00:00,77.5,77.5,43.7,30.13,0,8.1,2.7,53,1017.5,0,11.3,197,0.7,2,8,0.0018,0.0003,25,9,0.089,298.630981,0.00000367722964,6,7,191
2022-07-10 09:00:00,82.1,80.3,44.8,26.97,0,6,4.7,60,1017.5,0,10.7,450,1.6,5,9,0.002,0.0003,20,8,0.1279,298.638519,0.00000356538908,6,7,191
2022-07-10 10:00:00,86.6,83.5,43.4,22.14,0,5.1,4.7,331,1016.9,0,11.3,748,2.7,7,10,0.0017,0.0002,17,5,0.1699,298.656281,0.00000349193147,6,7,191
2022-07-10 11:00:00,90.3,86.4,41,17.96,0,5.4,7.5,250,1016.3,0,11.3,877,3.2,9,11,0.0016,0.0004,12,4,0.1359,298.615997,0.00000350927235,6,7,191
2022-07-10 12:00:00,94.9,90.3,36,12.83,0,5.1,6.9,209,1015.7,0,11.3,812,2.9,8,12,0.0012,0.0003,10,2,0.1226,298.532379,0.00000347197692,6,7,191
2022-07-10 13:00:00,96.1,91.3,34.8,11.77,0,18.3,7.3,225,1015.1,0,11.3,759,2.7,8,13,0.0014,0,12,3,0.1172,298.422272,0.00000346817205,6,7,191
2022-07-10 14:00:00,97.7,92.6,31.2,9.72,0,20.8,12.3,245,1014.5,0,11.3,748,2.7,7,14,0.0022,0.0002,19,4,0.0944,298.319611,0.00000352567827,6,7,191
2022-07-10 15:00:00,99,93.9,33.8,10.34,0,21.7,10.8,240,1014,0,11.3,683,2.5,7,15,0.0026,0.0003,23,11,0.0875,298.254242,0.00000352730603,6,7,191
2022-07-10 16:00:00,98.3,93.5,38.3,12.61,0,23.4,18,249,1013.5,0,11.3,553,2,6,16,0.0027,-0.0001,19,12,0.0757,298.251648,0.00000353335099,6,7,191
2022-07-10 17:00:00,96.8,92.2,38.9,13.52,0,15,16.7,244,1013.2,0,9.9,490,1.8,5,17,0.003,0.0005,28,9,0.0725,298.320526,0.00000357615841,6,7,191
2022-07-10 18:00:00,95.4,91,40,14.74,0,17.9,17.2,234,1012.9,0,9.9,340,1.2,3,18,0.0026,0.0002,23,10,0.0656,298.427032,0.00000357620956,6,7,191
2022-07-10 19:00:00,92.1,88.1,42.2,17.76,0,19.7,18.3,240,1012.8,0,9.9,136,0.5,1,19,0.0026,0.0001,18,8,0.0649,298.523438,0.00000360947729,6,7,191
2022-07-10 20:00:00,87.6,84.1,41.4,19.84,0,20.1,14.6,250,1012.8,0,9.9,19,0.1,0,20,0.0031,0.0003,11,9,0.0687,298.619293,0.00000372747536,6,7,191
2022-07-10 21:00:00,82.2,80.2,42.4,24.5,0,12.5,13.1,274,1013.3,0,9.9,0,0,0,21,0.0039,0.0001,13,6,0.1457,298.578339,0.00000380054826,6,7,191
2022-07-10 22:00:00,79.1,79.1,39.4,24.13,0,15.4,12.4,255,1014,0,9.9,0,0,0,22,0.0061333333333333,0.0014,14,5,0.227,298.390747,0.00000386240026,6,7,191
2022-07-10 23:00:00,77,77,37.8,24.32,0,11.9,7.7,277,1014.1,0,9.9,0,0,0,23,0.0022,0.0002,14,4,0.226,298.179382,0.00000393644586,6,7,191
2022-07-11 00:00:00,77.2,77.2,37.8,24.19,0,10.3,10.1,227,1013.8,0,9.9,0,0,0,0,0.0069,0.0003,37,5,0.1629,297.984985,0.00000387613591,0,7,192
2022-07-11 01:00:00,74.8,74.8,37.4,25.85,0,10.5,7.9,211,1013.3,0,9.9,0,0,0,1,0.0051,0.0002,25,5,0.1784,297.781891,0.00000379597304,0,7,192
2022-07-11 02:00:00,68.8,68.8,37.5,31.66,0,4.7,6,274,1013.1,0,9.9,0,0,0,2,0.0098,0.0005,26,5,0.1499,297.554352,0.00000376972412,0,7,192
2022-07-11 03:00:00,69.2,69.2,39,33.18,0,2.7,3.9,267,1012.8,0,9.9,0,0,0,3,0.014,0.0008,25,9,0.1545,297.425751,0.0000036287488,0,7,192
2022-07-11 04:00:00,68.7,68.7,39.5,34.36,0,3.8,7.8,217,1012.5,0,9.9,1,0,0,4,0.0155,0.0008,22,11,0.177,297.422363,0.00000351411563,0,7,192
2022-07-11 05:00:00,63,63,37.2,38.27,0,3.4,3.9,268,1012.8,0,10.8,0,0,0,5,0.0186,0.0042,39,8,0.2565,297.4505,0.00000347944342,0,7,192
2022-07-11 06:00:00,62.9,62.9,37.7,39.17,0,4.5,3.1,268,1013,0,11.3,8,0,0,6,0.0177,0.0061,49,10,0.3762,297.488983,0.00000335926916,0,7,192
2022-07-11 07:00:00,67.6,67.6,37.3,32.68,0,7.8,1.3,279,1013.2,0,11.8,44,0.2,0,7,0.0132,0.0039,65,16,0.2193,297.505615,0.0000032889011,0,7,192
2022-07-11 08:00:00,74.7,74.7,39.2,27.79,0,4.5,1.4,359,1013.4,0,11.8,194,0.7,2,8,0.0059,0.0012,26,7,0.1698,297.476685,0.00000332523609,0,7,192
2022-07-11 09:00:00,81.5,79.6,38.8,21.86,0,3.6,0.1,354,1013.3,0,11.8,449,1.6,4,9,0.0035,0.0006,15,4,0.1986,297.549805,0.00000326983331,0,7,192
2022-07-11 10:00:00,89.3,85.3,33.2,13.62,0,2.9,1.2,0,1012.9,0,11.8,750,2.7,8,10,0.0027,0.0005,14,2,0.2009,297.730377,0.00000326299664,0,7,192
2022-07-11 11:00:00,92.8,88.3,28.8,10.2,0,3.4,1.3,17,1012.6,0,11.6,881,3.2,9,11,0.0022,0.0004,14,9,0.1793,297.9505,0.00000335216259,0,7,192
2022-07-11 12:00:00,98.2,92.9,27.2,8.13,0,5.6,4.6,26,1012,0.8,11.1,821,3,8,12,0.0021,0.0003,13,6,0.1594,298.219818,0.00000333979096,0,7,192
2022-07-11 13:00:00,100.2,94.5,25.8,7.21,0,6,3.3,0,1011.3,0.8,11.1,767,2.8,8,13,0.0027,0.0004,17,5,0.1175,298.510406,0.00000335517097,0,7,192
2022-07-11 14:00:00,103.1,96.9,25.4,6.49,0,5.4,3.3,56.3,1010.6,0.8,11.1,754,2.7,8,14,0.0055,0.0021,33,10,0.103,298.780914,0.0000034202269,0,7,192
2022-07-11 15:00:00,103.2,97.5,33.1,8.84,0,21.8,14.9,249,1009.8,0.8,11.1,682,2.5,7,15,0.0051,0.0009,37,12,0.109,298.761169,0.00000336327867,0,7,192
2022-07-11 16:00:00,102,96.6,35.4,10.06,0,16.3,18.2,232,1009.6,0.8,11.3,548,2,5,16,0.0059,0.0026,50,10,0.1152,298.528931,0.00000331227602,0,7,192
2022-07-11 17:00:00,100.3,95.4,38.6,12.04,0,29.8,19.7,297,1009.5,1.5,11.3,485,1.7,5,17,0.0043,0.0006,36,11,0.1345,298.308167,0.00000331180513,0,7,192
2022-07-11 18:00:00,96.6,92.3,41.6,15.12,0,18.1,17,244,1009.4,0.8,11.3,333,1.2,3,18,0.0041,0.0003,31,9,0.1462,298.097412,0.00000327326961,0,7,192
2022-07-11 19:00:00,92.5,88.5,43.1,18.19,0,17.4,14.6,257,1009.6,0.8,11.3,133,0.5,1,19,0.0033,0.0002,20,6,0.1349,297.890259,0.000003292369,0,7,192
2022-07-11 20:00:00,89.7,85.7,35.8,14.95,0,24.4,13.4,266,1009.8,0,11.3,25,0.1,0,20,0.0038,0.0004,14,4,0.1185,297.674896,0.00000337526808,0,7,192
2022-07-11 21:00:00,87.2,83.6,29.8,12.71,0,16.8,14.6,265,1010.2,0,11.3,0,0,0,21,0.0041,0.0002,12,3,0.1272,297.510071,0.00000337700294,0,7,192
2022-07-11 22:00:00,85.2,82,26,11.56,0,15.4,13.7,251,1010.5,0,11.3,0,0,0,22,0.0061333333333333,0.0014,13,3,0.0928,297.399811,0.00000337404526,0,7,192
2022-07-11 23:00:00,82.8,80.2,25.5,12.29,0,13.6,7.7,286,1010.8,0,9.9,0,0,0,23,0.0052,0.0025,21,6,0.0677,297.318512,0.00000339768394,0,7,192
2022-07-12 00:00:00,79.9,79.9,33.6,18.7,0,15.9,14.1,257,1010.5,0,9.9,0,0,0,0,0.0025,0.0001,9,4,0.0224,297.274323,0.00000336944868,1,7,193
2022-07-12 01:00:00,77.8,77.8,37.6,23.57,0,15,14.9,253,1010.3,0,9.9,0,0,0,1,0.0046,0.0021,12,1,0.0179,297.258514,0.00000335492859,1,7,193
2022-07-12 02:00:00,78.1,78.1,35.7,21.57,0,19.9,12.8,253,1009.9,0,9.9,0,0,0,2,0.0031,0.0004,14,2,0.0262,297.256836,0.0000033664046,1,7,193
2022-07-12 03:00:00,76.9,76.9,33.6,20.67,0,15,10.5,228,1010,0,9.9,0,0,0,3,0.0024,0.0002,11,3,0.0591,297.266724,0.00000332116838,1,7,193
2022-07-12 04:00:00,76.5,76.5,34.7,21.88,0,11.2,12.7,237,1009.9,0,9.9,0,0,0,4,0.0086,0.0009,9,3,0.1424,297.25296,0.00000328747456,1,7,193
2022-07-12 05:00:00,75,75,34.8,23.05,0,5.8,13.1,240,1010,0,9.9,0,0,0,5,0.013,0.0016,38,7,0.1278,297.219513,0.00000330538569,1,7,193
