date,temperature,feels_like,dew,humidity,precip,wind_gust,wind_speed,wind_direction,sea_level_pressure,cloud_cover,visibility,solar_radiation,solar_energy,uv_index,start_hour,Nitrogen Dioxide (Parts Per Million),Nitric Oxide (Parts Per Million),Particulate Matter 10 (Micrograms/Cubic Meter),Particulate Matter 2.5 (Micrograms/Cubic Meter),Carbon Monooxide (Parts Per Million),Ozone (Parts Per Million),Sulphur Dioxide (Parts Per Million),day_of_week,month,day_of_year
,91,87.7,47.6,22.54,0,15.7,11.6,233,1013.9,64.2,11.6,476,1.7,5,9,0.0018,0.0003,15,6,0.1052,296.09668,0.00000469233009,0,7,199
,94.2,90.8,48.2,20.96,0,17.2,11,229,1013.7,31.1,11.1,712,2.6,7,10,0.0017,0.0002,21,3,0.1015,296.347534,0.00000474156604,0,7,199
,96.9,93.6,48.9,19.74,0,5.4,7.2,258,1013.7,0.8,11.1,853,3.1,9,11,0.0017,0.0001,15,2,0.1428,296.577789,0.0000047741255,0,7,199
,98.3,95.1,49.3,19.22,0,18,10.6,244,1013.3,0.8,11.1,822,3,8,12,0.0026,0.0003,27,8,0.1375,296.810211,0.00000472767579,0,7,199
,100.2,97,48.9,17.84,0,21.1,12.2,200,1012.8,0.8,11.1,803,2.9,8,13,0.0032,0.0002,41,12,0.1187,297.035645,0.00000469527549,0,7,199
,100.7,98.2,51.7,19.54,0,28.1,19.7,237,1012.3,0.8,11.1,785,2.8,8,14,0.0026,0.0003,67,9,0.1198,297.25827,0.00000475461002,0,7,199
,100.6,98.2,52.4,20.11,0,31.2,23.3,243,1011.8,0.8,11.1,742,2.7,7,15,0.003,0.0001,41,10,0.0804,297.27594,0.00000478384754,0,7,199
,99.4,97.4,53.6,21.75,0,35.1,24.7,242,1011.7,1.5,11.1,674,2.4,7,16,0.0033,0.0001,38,8,0.0396,297.108856,0.00000484911652,0,7,199
,97.4,95.2,53.6,23.14,0,36.3,26,243,1011.8,1.5,11.1,526,1.9,5,17,0.0026,0.0003,26,9,0.0616,296.937195,0.00000493744574,0,7,199
,95.1,92.6,53,24.36,0,32.3,24.3,240,1012.1,1.5,11.1,314,1.1,3,18,0.0025,0,22,7,0.1387,296.771301,0.0000049217806,0,7,199
,92.7,90.1,52.4,25.68,0,29.3,18.5,234,1012.4,0.7,10.5,132,0.5,1,19,0.0039,0.0002,23,7,0.1316,296.626434,0.00000493146354,0,7,199
,89.1,86.5,51.1,27.34,0,31.1,19.1,291,1012.7,0.8,10.5,20,0.1,0,20,0.0043,0.0002,21,5,0.1203,296.52652,0.00000499862426,0,7,199
,86.5,83.9,49.3,27.78,0,28.9,15.6,229,1013.1,1.5,11.1,0,0,0,21,0.0027,0,10,4,0.1042,296.52063,0.00000493456218,0,7,199
,84.3,82.2,49.2,29.74,0,18.6,11.3,236,1013.8,0.8,11.1,0,0,0,22,0.0061333333333333,0.0014,23,6,0.067,296.601807,0.00000491576384,0,7,199
,83,81.1,47.4,28.91,0,15.9,10.2,229,1013.9,0,9.9,0,0,0,23,0.0024,0.0003,15,8,0.0449,296.705231,0.00000500899114,0,7,199
,82.1,80.4,45.5,27.71,0,16.8,11.9,229,1014,0,9.9,0,0,0,0,0.0021,0.0003,18,11,0.0929,296.824066,0.00000494956748,1,7,200
,81.3,79.7,42.6,25.44,0,13.4,10.5,223,1014,0,9.9,0,0,0,1,0.0055,0.0033,17,7,0.13,296.93631,0.00000491047786,1,7,200
,80.6,79.1,39.3,22.96,0,14.8,9.2,223,1013.8,0,9.9,0,0,0,2,0.003,0.0004,10,5,0.149,297.011749,0.00000493487732,1,7,200
,80.1,78.8,38.3,22.35,0,14.3,9.5,219,1013.7,0,9.9,0,0,0,3,0.011,0.0007,19,6,0.1429,297.035675,0.00000479916753,1,7,200
,79.3,79.3,37.1,21.98,0,11,10.7,217,1013.7,0,9.9,0,0,0,4,0.0163,0.0017,39,10,0.2107,297.06012,0.00000467919926,1,7,200
,75.7,75.7,37.8,25.39,0,3.8,8.2,316,1013.7,0,9.9,0,0,0,5,0.011,0.0005,37,12,0.2537,297.104095,0.0000046395935,1,7,200
,75.8,75.8,42.5,30.39,0,4.9,7.2,203,1014,0,11.3,6,0,0,6,0.009,0.0015,39,8,0.2807,297.126434,0.00000453124267,1,7,200
,78.1,78.1,41.5,27.09,0,8.9,3.2,81,1014.3,0,11.3,48,0.2,0,7,0.0049,0.001,24,8,0.2139,297.100616,0.00000445436808,1,7,200
,85.2,82.5,45.7,25.32,0,6.5,2.1,221,1014.6,0,11.3,233,0.8,2,8,0.0037,0.0005,28,6,0.2024,297.038086,0.00000446314198,1,7,200
,89.5,86.3,47.3,23.4,0,2,1.4,350,1014.8,0,11.3,496,1.8,5,9,0.0022,0,23,6,0.1641,297.009308,0.0000044019921,1,7,200
,93,89.5,47.3,20.97,0,3.4,1.8,285,1014.5,0,11.3,763,2.7,8,10,0.002,0.0004,18,3,0.1196,296.986084,0.00000436564096,1,7,200
,96.6,93,47.3,18.79,0,4.7,7,240,1014.2,0.8,11.3,869,3.1,9,11,0.0017,0.0002,19,5,0.1107,296.939972,0.00000440861913,1,7,200
,98.9,95.3,47,17.32,0,19.2,7.9,222,1014,0.8,11.3,829,3,8,12,0.0025,0.0004,33,8,0.1712,296.881561,0.00000436385199,1,7,200
,100.2,96.5,46.6,16.38,0,22.8,15.2,224,1013.6,0.8,11.3,811,2.9,8,13,0.005,0.0023,32,6,0.1446,296.819153,0.00000434051572,1,7,200
,101.8,98,46.2,15.4,0,15.7,18.6,234,1013.3,0.8,11.3,792,2.9,8,14,0.004,0.0005,36,5,0.0885,296.744995,0.00000439327005,1,7,200
,101.3,97.5,46.1,15.59,0,30.8,21.5,240,1013,0.8,11.3,751,2.7,8,15,0.0031,0.0002,34,7,0.0787,296.675232,0.00000436780556,1,7,200
,99.4,95.5,45.2,15.91,0,30.6,19.6,238,1012.9,0.8,11.3,681,2.5,7,16,0.0027,0.0006,46,4,0.0864,296.603088,0.00000438335474,1,7,200
,98.7,94.5,43.9,15.47,0,31.2,22.1,286,1012.6,0.8,11.3,539,1.9,5,17,0.0045,0.0014,26,8,0.0724,296.537933,0.00000449929803,1,7,200
,97.4,93.3,44.2,16.31,0,32.3,22.4,243,1012.3,0.8,11.3,345,1.2,3,18,0.0025,0.0002,21,6,0.0747,296.52594,0.00000459491866,1,7,200
,94.3,90.3,43.5,17.47,0,28.4,17.4,236,1012.7,0.8,11.3,132,0.5,1,19,0.0055,0.0017,17,7,0.0832,296.554932,0.00000472523607,1,7,200
,90,86.3,42.9,19.46,0,31.1,20.1,237,1012.9,0.8,11.3,19,0.1,0,20,0.0035,0.0002,21,11,0.0757,296.60379,0.00000489125887,1,7,200
,86.5,83.2,39.3,18.94,0,29.8,10.9,239,1013.6,0.8,11.1,0,0,0,21,0.0037,0.0002,16,8,0.1717,296.571716,0.00000493622838,1,7,200
,84.5,81.7,39.5,20.35,0,18.3,10.4,223,1013.9,0.8,11.3,0,0,0,22,0.0061333333333333,0.0014,25,9,0.1971,296.479126,0.00000495680024,1,7,200
,83.9,81.3,42.2,23.07,0,15.2,10.6,234,1013.6,0,9.9,0,0,0,23,0.0073,0.0022,27,11,0.1766,296.395142,0.00000499615453,1,7,200
,82.9,80.8,43.4,24.89,0,12.8,10.3,240,1013.7,0,9.9,0,0,0,0,0.0044,0,23,14,0.1606,296.299072,0.0000049489272,2,7,201
,82.6,80.6,44.5,26.29,0,10.1,8.3,214,1013.9,0,9.9,0,0,0,1,0.0043,0.0001,23,11,0.1647,296.163422,0.00000490042657,2,7,201
,81.8,80.1,44.6,26.96,0,9.4,9.9,232,1013.9,0,9.9,0,0,0,2,0.0051,0.0003,21,7,0.2325,296.000061,0.0000049375567,2,7,201
,82.6,80.6,44.6,26.35,0,12.5,13.6,244,1013.8,0,9.9,0,0,0,3,0.0072,0.0001,33,10,0.1681,295.769958,0.00000490804314,2,7,201
,79.8,79.8,43.8,27.93,0,8.9,7.7,232,1014,0,9.9,0,0,0,4,0.0101,0.0005,26,14,0.216,295.476959,0.00000490532011,2,7,201
,78.4,78.4,43.4,28.88,0,7.8,8.6,241,1014.1,0,9.9,0,0,0,5,0.0089,0.0005,38,10,0.3704,295.180573,0.0000049623859,2,7,201
,75,75,43.2,32.08,0,8.9,4.4,282,1015.1,0.4,10.5,8,0,0,6,0.0081,0.0008,46,12,0.3666,294.914978,0.00000471873091,2,7,201
,79.1,79.1,44.4,29.23,0,2.5,5.7,224,1015.2,0.4,10.5,42,0.2,0,7,0.0039,0.0006,30,9,0.2126,294.693359,0.00000456182579,2,7,201
,86.6,83.5,44.4,22.99,0,13.6,9.7,238,1015.6,0.4,10.5,243,0.9,2,8,0.0044,0.0019,27,6,0.1883,294.494598,0.00000455799454,2,7,201
,90.6,86.9,43.7,19.75,0,10.1,9.2,249,1016,0.7,10.5,444,1.6,4,9,0.002,0.0003,32,4,0.1618,294.570435,0.00000445644628,2,7,201
,94.5,90.5,43.7,17.48,0,11.6,13.4,246,1015.7,0.7,10.5,761,2.7,8,10,0.0037,0.0016,31,6,0.1653,294.863892,0.00000439329006,2,7,201
,97.6,93.5,43.6,15.84,0,13.6,17.7,236,1015.6,0.7,10.5,859,3.1,9,11,0.0029,0.0005,34,8,0.1666,295.159393,0.0000043797022,2,7,201
,98.3,93.9,42.1,14.64,0,29.4,21.7,227,1015.4,0.7,10.5,832,3,8,12,0.003,0.0005,56,9,0.1841,295.462921,0.00000433602008,2,7,201
,98.3,94.1,43,15.11,0,32.7,23,226,1015.1,1,10.5,768,2.8,8,13,0.0033,0.0002,38,10,0.1905,295.775604,0.00000433670857,2,7,201
,99.7,95.6,44.5,15.35,0,30.9,20.5,222,1014.7,1.8,10.5,640,2.3,6,14,0.0031,0.0002,34,10,0.1385,296.069122,0.00000437801964,2,7,201
,99.7,95.7,44.5,15.37,0,28.7,19.7,236,1014.2,1.6,10.5,671,2.4,7,15,0.0035,0.0004,41,7,0.0758,296.172485,0.00000444653051,2,7,201
,99.1,95,44.3,15.55,0,33.3,23.2,240,1013.9,0.4,10.5,683,2.5,7,16,0.0033,0.0002,41,8,0.0562,296.128296,0.00000452892891,2,7,201
,98.3,94.3,44.7,16.13,0,30.3,21.2,228,1013.7,0.7,10.5,540,1.9,5,17,0.003,0.0004,34,6,0.0832,296.082886,0.00000460837509,2,7,201
,96.8,92.7,43.7,16.27,0,28.5,21.5,224,1013.5,0.4,10.5,338,1.2,3,18,0.0025,0.0003,34,10,0.0966,296.060852,0.00000464096456,2,7,201
,93.2,89.2,42.8,17.55,0,25.3,17.3,233,1013.5,0.4,10.5,130,0.5,1,19,0.0049,0.0029,28,9,0.0801,296.108978,0.00000465791936,2,7,201
,88.8,85.2,42.1,19.66,0,26.4,15,227,1013.5,0.4,10.5,19,0.1,0,20,0.0039,0.0004,25,8,0.072,296.219727,0.00000469808811,2,7,201
,85.6,82.6,41,20.79,0,24.4,15,232,1013.7,0.4,10.5,0,0,0,21,0.0038,0.0003,23,6,0.0504,296.280823,0.00000473563796,2,7,201
,84.5,81.7,41,21.58,0,18.8,13.4,228,1014.1,0.4,10.5,0,0,0,22,0.0061333333333333,0.0014,21,6,0.0678,296.278107,0.0000047936137,2,7,201
,83.6,81.1,41,22.27,0,13.6,13.2,230,1013.9,0,9.9,0,0,0,23,0.0022,0.0002,24,4,0.098,296.264893,0.00000483457097,2,7,201
,83.2,80.8,41,22.49,0,11.9,12.2,230,1013.8,0,9.9,0,0,0,0,0.002,0.0001,42,6,0.1916,296.250977,0.0000048092179,3,7,202
,82.2,80.3,42.2,24.32,0,14.8,13.2,247,1013.2,0,9.9,0,0,0,1,0.0036,0.0027,28,8,0.1882,296.24057,0.00000475273373,3,7,202
,83.2,81,44.5,25.83,0,17.9,13,254,1013,0,9.9,0,0,0,2,0.0035,0.0004,29,8,0.2744,296.230499,0.00000470316854,3,7,202
,80.9,79.5,43.3,26.52,0,16.3,14.3,243,1012.8,0,9.9,0,0,0,3,0.0058,0.0002,30,9,0.2339,296.234222,0.00000463090373,3,7,202
,79.7,79.7,42.2,26.38,0,12.1,16.3,235,1013.1,0,9.9,0,0,0,4,0.0101,0.0005,30,10,0.2172,296.237,0.00000456242469,3,7,202
,78.2,78.2,38.6,24.15,0,12.8,13.8,249,1013.3,0,9.9,0,0,0,5,0.012,0.0006,47,12,0.228,296.21936,0.00000451086726,3,7,202
,77.9,77.9,38.6,24.36,0,14.1,12.8,239,1013.6,0.4,10.5,7,0,0,6,0.0082,0.0013,35,7,0.2838,296.185242,0.00000442494002,3,7,202
,81.1,79.3,38.3,21.71,0,11.9,12.4,236,1013.5,0.4,10.5,41,0.1,0,7,0.0026,0.0003,18,6,0.2627,296.153961,0.00000434375988,3,7,202
,87.8,84.1,36.5,16.32,0,13,13.7,256,1013.3,0.4,10.7,220,0.8,2,8,0.0036,0.0015,20,3,0.211,296.154358,0.00000430275531,3,7,202
,92.2,87.9,36.7,14.32,0,21.9,10.4,296,1013.5,0.4,10.7,479,1.7,5,9,0.0018,0.0005,21,3,0.2068,296.230469,0.00000424906511,3,7,202
,95.8,91.2,37.1,13,0,19.7,11.3,262,1013.1,0.4,10.7,695,2.5,7,10,0.0018,0.0004,22,7,0.1702,296.363525,0.00000422087351,3,7,202
,98.6,93.8,37.5,12.12,0,6.5,9,260,1012.9,1.5,11.3,807,2.9,8,11,0.0018,0.0005,17,6,0.2043,296.481232,0.00000423931533,3,7,202
,100.1,95.3,39.4,12.5,0,29,16,259,1013.2,1.5,11.3,825,3,8,12,0.0022,0.0001,24,6,0.1822,296.549011,0.00000423109304,3,7,202
,103.2,98,38.4,10.95,0,24.8,15.7,264,1011.6,2.7,11.3,802,2.9,8,13,0.0037,0.0012,27,7,0.1903,296.53363,0.00000423882284,3,7,202
,103.5,98.4,38.4,10.81,0,30.1,20.8,311,1011.1,2.7,11.3,791,2.8,8,14,0.0032,0.0002,40,14,0.1897,296.434357,0.00000428110025,3,7,202
,103.3,98.1,38.1,10.8,0,30.1,20.4,257,1010.7,2.7,11.3,679,2.4,7,15,0.0026,0.0004,41,9,0.2039,296.348816,0.00000430996488,3,7,202
,102.2,97.3,39.5,11.79,0,33.4,22.6,256,1010.5,1.4,10.6,650,2.3,7,16,0.0024,0.0004,40,8,0.1961,296.327454,0.00000436340861,3,7,202
,100.7,96,40.1,12.61,0,33.8,23.6,318,1010.4,2.7,11.3,526,1.9,5,17,0.0033,0.002,40,9,0.192,296.339447,0.00000443323779,3,7,202
,98.6,93.9,38.5,12.59,0,33.1,25,267,1009.9,2.7,11.3,338,1.2,3,18,0.0021,0.0002,34,8,0.1684,296.381348,0.00000444548823,3,7,202
,95.7,91.3,39.6,14.36,0,33.6,18.4,273,1009.8,2.7,11.3,134,0.5,1,19,0.0058,0.0011,35,6,0.1169,296.457916,0.00000446561035,3,7,202
,91.3,87.3,40.7,17.22,0,33.3,17.9,264,1010,2.7,11.3,20,0.1,0,20,0.0035,0.0001,25,7,0.1233,296.550598,0.00000453047505,3,7,202
,88.4,84.7,40.1,18.46,0,24.4,15.6,258,1010.4,2.7,11.3,0,0,0,21,0.0025,0.0001,23,6,0.1523,296.451202,0.00000454379278,3,7,202
,86.9,83.4,35.1,15.86,0,17.7,12.6,255,1011,2.7,11.1,0,0,0,22,0.0061333333333333,0.0014,26,6,0.244,296.195892,0.00000457114311,3,7,202
,84.9,81.8,34.9,16.79,0,15,10.9,253,1010.9,0,9.9,0,0,0,23,0.0035,0.0015,24,5,0.2193,295.92627,0.00000461626223,3,7,202
,83.3,80.6,33.9,16.96,0,14.8,11.4,242,1010.5,0,9.9,0,0,0,0,0.0016,0.0002,34,4,0.2535,295.64212,0.0000045798738,4,7,203
,83.2,80.5,32.8,16.3,0,15.2,14.2,241,1010.4,0,9.9,0,0,0,1,0.0018,0.0004,35,8,0.1931,295.338715,0.00000459030753,4,7,203
,82.9,80.4,35.1,18.03,0,16.8,13.3,259,1009.9,0,9.9,0,0,0,2,0.0037,0.0016,34,6,0.1809,295.030457,0.00000471541171,4,7,203
,82.6,80.2,36.8,19.52,0,26.8,17,254,1009.7,0,9.9,0,0,0,3,0.002,0.0003,27,7,0.2123,294.793091,0.00000471079602,4,7,203
,80.5,78.9,35.6,19.87,0,28.9,16.6,248,1009.8,0,9.9,0,0,0,4,0.0018,0,18,6,0.2087,294.622375,0.00000470089844,4,7,203
,78.8,78.8,34.2,19.88,0,15,18.5,298,1009.9,0,9.9,0,0,0,5,0.0021,0.0002,16,4,0.2747,294.475342,0.00000471311887,4,7,203
,78.8,78.8,31.8,18.06,0,31.1,15.6,254,1010.4,1.5,11.1,5,0,0,6,0.0044,0.0017,17,4,0.4218,294.322998,0.00000455875306,4,7,203
,81.7,79.4,27.1,13.56,0,17,13,248,1010.7,1.5,11.3,38,0.1,0,7,0.0021,0.0004,17,1,0.344,294.146729,0.00000441876136,4,7,203
,87.5,83.9,22.5,9.28,0,12.1,19,269,1010.8,1.5,11.3,223,0.8,2,8,0.002,0.0006,18,1,0.293,293.970398,0.00000432041998,4,7,203
,91.1,86.9,21.3,7.9,0,28.9,18,276,1010.7,1.5,11.3,433,1.6,4,9,0.0019,0.0003,16,5,0.1895,294.113525,0.00000414998658,4,7,203
,93.8,89.2,19.5,6.71,0,31.1,19.8,276,1010.5,2.7,11.3,712,2.6,7,10,0.0032,0.0009,18,4,0.1566,294.488586,0.00000402817659,4,7,203
,97.6,92.3,18.8,5.81,0,29.8,19.4,285,1010.3,2.7,11.3,838,3,8,11,0.0017,0.0003,19,3,0.1357,294.84317,0.00000398032898,4,7,203
,100.8,94.8,18.4,5.18,0,27.2,17.1,272,1009.8,2.7,11.3,809,2.9,8,12,0.002,0.0004,38,1,0.1617,295.177399,0.00000392810443,4,7,203
,102.8,96.4,18.3,4.85,0,29.1,19.6,278,1009.2,2.7,11.3,817,2.9,8,13,0.0025,0.0008,40,8,0.1978,295.545959,0.00000389949128,4,7,203
,104.2,97.5,18.9,4.77,0,35.5,24.1,280,1008.8,2.7,11.3,795,2.9,8,14,0.0019,0.0003,62,8,0.2278,295.969177,0.00000390534433,4,7,203
,103.6,97.1,20.7,5.25,0,40,28.5,281,1008.4,2.7,11.3,758,2.7,8,15,0.0018,0.0003,84,11,0.2067,296.163513,0.00000391459389,4,7,203
,102.9,96.5,20.1,5.24,0,35.9,25.6,284,1007.9,2.7,11.3,688,2.5,7,16,0.0017,0.0005,58,19,0.1862,296.166351,0.00000396633004,4,7,203
,101.2,95.2,19.3,5.31,0,36.3,27.5,276,1007.8,2.7,11.3,542,2,5,17,0.0028,0.0013,43,11,0.1624,296.142273,0.00000406522759,4,7,203
,98.9,93.3,18.3,5.46,0,36,26.6,282,1007.7,2.7,11.3,356,1.3,4,18,0.0019,0.0002,25,15,0.1736,296.078369,0.0000041525459,4,7,203
,95.3,90.4,19.9,6.54,0,35,28.3,280,1007.7,2.7,11.3,131,0.5,1,19,0.0029,0.0022,16,4,0.1695,295.980713,0.00000423908523,4,7,203
,90.7,86.6,19.5,7.41,0,33.7,21.4,280,1008,2.7,11.3,18,0.1,0,20,0.0018,0.0003,12,8,0.1307,295.837463,0.00000434778303,4,7,203
,88,84.4,17.2,7.29,0,31.6,19,275,1008.5,1.3,10.7,0,0,0,21,0.0019,0.0002,12,6,0.1231,295.542175,0.00000444450961,4,7,203
,87.7,84.1,16.3,7.11,0,15.2,17.5,275,1009.1,2.7,11.3,0,0,0,22,0.0061333333333333,0.0014,17,11,0.1064,295.1922,0.00000454745759,4,7,203
,86.6,83.2,18.2,7.98,0,15.7,14.6,265,1009.2,0,9.9,0,0,0,23,0.0042,0.0014,23,6,0.0954,294.873322,0.00000463953756,4,7,203
,83.7,80.9,22.1,10.31,0,14.5,12.6,251,1008.9,0,9.9,0,0,0,0,0.0017,0.0003,18,4,0.1674,294.582489,0.00000467611062,5,7,204
,82.9,80.3,24.9,11.9,0,14.1,11.3,257,1008.7,0,9.9,0,0,0,1,0.0042,0.0026,20,3,0.1725,294.328461,0.00000467957261,5,7,204
,82.3,79.8,25.4,12.41,0,14.3,11.9,253,1008.5,0,9.9,0,0,0,2,0.0013,0.0002,27,2,0.1772,294.101349,0.00000466619758,5,7,204
,80.8,78.8,26.6,13.71,0,13.4,14.3,243,1008.6,0,9.9,0,0,0,3,0.0014,0.0004,20,8,0.1619,294.03479,0.00000462365006,5,7,204
,81.4,79.2,27.7,14.04,0,28.9,16.4,264,1008.5,60.5,9.9,0,0,0,4,0.0016,0.0003,26,8,0.1974,294.118896,0.00000458946124,5,7,204
,77.9,77.9,29.7,17.1,0,13.2,13.5,247,1009,54.6,9.9,0,0,0,5,0.0071,0.0024,23,9,0.189,294.209137,0.00000457490796,5,7,204
,77.1,77.1,32.4,19.56,0,12.5,15.9,240,1009.3,1.7,10.5,5,0,0,6,0.0168,0.0016,97,24,0.1925,294.289093,0.00000452957693,5,7,204
,78.6,78.6,33.9,19.74,0,13.9,13.9,230,1009.8,2.7,10.5,45,0.2,0,7,0.0052,0.0005,27,3,0.2276,294.365631,0.00000448084302,5,7,204
,83.7,80.9,33.3,16.39,0,9.2,10,295,1009.8,2.7,10.5,176,0.6,2,8,0.0027,0.0002,27,7,0.2164,294.42804,0.00000445082742,5,7,204
,88.9,84.9,31.2,12.77,0,9.4,12.5,268,1010.1,51.2,10.5,354,1.3,4,9,0.0026,0.0003,27,14,0.2044,294.586426,0.00000437487051,5,7,204
,93.1,88.6,28.9,10.18,0,5.4,12,280,1009.7,2.7,10.5,579,2.1,6,10,0.002,0.0005,25,13,0.164,294.813507,0.0000043179075,5,7,204
,96.3,91.3,27.9,8.85,0,5.4,10.5,283,1009.7,2.7,10.5,708,2.5,7,11,0.0027,0.0011,28,13,0.1495,295.018311,0.00000429705051,5,7,204
,99.3,93.9,29.2,8.51,0,16.1,11.3,273,1009.4,2.7,10.5,738,2.7,7,12,0.0022,0.0003,30,13,0.1634,295.205505,0.00000420532069,5,7,204
,101.3,95.7,29.6,8.13,0,22.2,9.5,259,1008.7,2.7,10.2,783,2.8,8,13,0.0022,0.0004,24,11,0.1441,295.398102,0.00000412596501,5,7,204
,103.2,97.3,30.8,8.09,0,22.5,16.5,274,1008.2,2.7,10.5,780,2.8,8,14,0.0022,0.0004,24,12,0.1141,295.597351,0.0000040898949,5,7,204
,103.9,98,32.2,8.39,0,21.9,14.6,236,1007.9,2.7,10.1,727,2.6,7,15,0.0045,0.0015,35,9,0.1102,295.653381,0.00000400415911,5,7,204
,103.6,98,35,9.46,0,31.3,20.9,253,1007.6,2.7,10.5,604,2.2,6,16,0.0026,0.0002,28,14,0.1095,295.581665,0.00000395958205,5,7,204
,101.8,96.6,36.3,10.49,0,33.3,21.2,254,1007.6,2.7,10.5,517,1.9,5,17,0.0026,0.0003,29,11,0.1198,295.495117,0.00000399126975,5,7,204
,99.5,94.3,33.3,9.99,0,34.4,23.1,267,1007.6,1.5,10.5,334,1.2,3,18,0.0021,0.0002,14,5,0.1223,295.393524,0.0000039743768,5,7,204
,95.9,91,32.5,10.8,0,32.9,19.1,264,1007.7,0,9.9,127,0.5,1,19,0.0047,0.0003,30,9,0.1143,295.26416,0.00000397509939,5,7,204
,91.9,87.5,32.1,12.04,0,21.5,13.6,267,1008.3,0,9.9,24,0.1,0,20,0.006,0.0003,31,12,0.0892,295.11554,0.00000400729141,5,7,204
,88.1,84.3,31,12.96,0,20.4,9.3,242,1008.9,0,9.9,0,0,0,21,0.0055,0.0002,20,9,0.0606,294.834473,0.00000399951568,5,7,204
,84.8,81.8,35,16.91,0,11.2,8.8,232,1009.2,0,9.9,0,0,0,22,0.0061333333333333,0.0014,21,10,0.0769,294.46759,0.00000400885119,5,7,204
,83.1,80.8,41.2,22.74,0,13.2,9.2,221,1009.5,0,9.9,0,0,0,23,0.0054,0.0004,26,9,0.0781,294.128937,0.00000401683019,5,7,204
,81.3,79.7,42.7,25.64,0,12.1,7.1,222,1009.3,0,9.9,0,0,0,0,0.0113,0.0014,22,7,0.0847,293.792023,0.0000039764177,6,7,205
,80.1,79.1,44.4,28.32,0,12.8,10,229,1009.3,0,9.9,0,0,0,1,0.0037,0.0003,26,7,0.0534,293.477753,0.00000392770789,6,7,205
,77.2,77.2,46.1,33.21,0,9.8,8.1,218,1009.2,0,9.9,0,0,0,2,0.0041,0.0003,27,11,0.1528,293.208466,0.00000388241097,6,7,205
,76.4,76.4,49.5,38.8,0,8.7,7.2,219,1009.3,0,9.9,0,0,0,3,0.003,0.0001,15,10,0.1824,293.159698,0.00000381527343,6,7,205
,76.8,76.8,48.5,36.92,0,8.3,8.5,228,1009.1,0,9.9,0,0,0,4,0.0032,0.0002,16,7,0.1956,293.27655,0.00000374637102,6,7,205
,75.3,75.3,46.6,36.07,0,10.1,9.6,228,1009.2,0,9.9,0,0,0,5,0.0045,0.0002,25,7,0.16,293.392792,0.00000368571273,6,7,205
,71,71,44.2,38.12,0,7.4,2.9,94,1010,0,9.9,5,0,0,6,0.0048,0.0004,20,7,0.1674,293.490387,0.00000362120045,6,7,205
,73.8,73.8,44.5,35.14,0,7.8,3,273,1010.6,0,9.9,34,0.1,0,7,0.0047,0.0005,28,6,0.1368,293.570129,0.00000356108762,6,7,205
,83.6,80.9,35.2,17.73,0,4.9,2.8,272,1010.5,0,9.9,208,0.7,2,8,0.0026,0.0002,14,11,0.1584,293.634552,0.00000351061408,6,7,205
,88.7,84.9,35.7,15.36,0,4.5,2,298,1010.6,0,11.1,478,1.7,5,9,0.0021,0.0003,13,7,0.1624,293.747833,0.00000345650597,6,7,205
,94.4,89.8,34.8,12.38,0,5.1,1.5,330,1010.1,0,11.1,742,2.7,7,10,0.0016,0.0004,12,5,0.1419,293.911316,0.00000342088447,6,7,205
,97.8,92.8,34.9,11.2,0,3.6,3.3,0,1010.2,0,11.1,860,3.1,9,11,0.002,0.0001,15,6,0.126,294.082886,0.00000340287488,6,7,205
,99.3,94.4,37.2,11.74,0,4,4.7,10,1009.9,0,11.1,825,3,8,12,0.0015,0.0001,10,5,0.1239,294.275024,0.00000336704215,6,7,205
,102.1,97.4,41,12.5,0,29.1,14,228,1009.2,0.8,11.3,815,2.9,8,13,0.0018,0.0001,14,3,0.1239,294.509216,0.00000332364766,6,7,205
,101.3,96.6,40.9,12.79,0,12.8,16.4,305,1008.9,0.8,11.3,798,2.9,8,14,0.0033,0.0014,36,6,0.1126,294.774475,0.00000329076943,6,7,205
,101.6,97.4,43.7,14.04,0,16.8,19.2,225,1008.7,0.8,11.3,752,2.7,8,15,0.0027,0.0003,33,9,0.11,294.925873,0.00000325111046,6,7,205
,100.2,97,49,17.9,0,30.7,21.4,232,1008.1,0.8,11.3,673,2.4,7,16,0.0026,0.0002,102,13,0.094,294.963135,0.00000323921495,6,7,205
,98.4,94.9,47.9,18.21,0,31.2,22.4,308,1007.9,0,9.9,531,1.9,5,17,0.0038,0.0009,40,9,0.0869,294.983795,0.00000327144676,6,7,205
,95.8,91.8,44.5,17.28,0,33.4,25.2,233,1007.7,0,9.9,332,1.2,3,18,0.003,0.0002,29,8,0.0984,295.012482,0.00000328549095,6,7,205
,92.1,88.8,48.6,22.66,0,30.2,21.9,242,1008.1,0,9.9,118,0.4,1,19,0.0049,0.0012,26,7,0.0781,295.026031,0.00000331019464,6,7,205
,86.8,84.2,48.9,27.08,0,28.1,20.4,242,1008.9,0,9.9,19,0.1,0,20,0.0047,0.003,22,7,0.0833,295.001343,0.0000033816425,6,7,205
,82.9,81.4,50.5,32.58,0,26.4,15.4,234,1009.8,0,9.9,0,0,0,21,0.003,0,11,6,0.0516,294.79248,0.00000341331929,6,7,205
,82.8,80.6,41.7,23.45,0,27.1,14.2,232,1010.2,0,9.9,0,0,0,22,0.0061333333333333,0.0014,17,6,0.0816,294.467499,0.00000342649582,6,7,205
